element,parent,trade_value,color,dummy_value
Cassava,Vegetables and certain roots and tubers; edible,105685111.0,1.0,0.4470899470899471
Weapons,Exportations,177419.0,4.325040289499752e-05,56.333333333333336
Arms and ammunition,Weapons,177419.0,1.0,56.333333333333336
Handguns,Arms and ammunition,602.0,0.0034046500053727864,28.166666666666668
Weapons Parts and Accessories,Arms and ammunition,176817.0,1.0,28.166666666666668
Wood Products,Exportations,66460459.0,0.016201430671666867,56.333333333333336
Cork and articles of cork,Wood Products,37132.0,0.00055930115853454,18.77777777777778
Natural Cork Articles,Cork and articles of cork,36162.0,1.0,9.38888888888889
Agglomerated Cork,Cork and articles of cork,970.0,0.026823737625131353,9.38888888888889
"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",Wood Products,33334.0,0.0005020937417480975,18.77777777777778
Plaiting Products,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",30147.0,1.0,9.38888888888889
Basketwork,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",3187.0,0.10571532822503069,9.38888888888889
Wood and articles of wood; wood charcoal,Wood Products,66389993.0,1.0,18.77777777777778
Fuel Wood,Wood and articles of wood; wood charcoal,114489.0,0.003906971296836076,0.9883040935672515
Wood Charcoal,Wood and articles of wood; wood charcoal,45467.0,0.0015515749456563154,0.9883040935672515
Rough Wood,Wood and articles of wood; wood charcoal,29303773.0,1.0,0.9883040935672515
Wood Stakes,Wood and articles of wood; wood charcoal,21342.0,0.0007283021200034549,0.9883040935672515
Sawn Wood,Wood and articles of wood; wood charcoal,9165348.999999998,0.31277027023107223,0.9883040935672515
Veneer Sheets,Wood and articles of wood; wood charcoal,98992.0,0.003378131546405304,0.9883040935672515
Shaped Wood,Wood and articles of wood; wood charcoal,786918.9999999999,0.026853845748805106,0.9883040935672515
Particle Board,Wood and articles of wood; wood charcoal,44266.0,0.0015105904621906538,0.9883040935672515
Wood Fiberboard,Wood and articles of wood; wood charcoal,47946.0,0.0016361715605700332,0.9883040935672515
Plywood,Wood and articles of wood; wood charcoal,196965.0,0.00672148941366697,0.9883040935672515
Densified Wood,Wood and articles of wood; wood charcoal,17781.0,0.0006067819321423217,0.9883040935672515
Wood Frames,Wood and articles of wood; wood charcoal,9666.0,0.0003298551350367067,0.9883040935672515
Wood Crates,Wood and articles of wood; wood charcoal,24261443.0,0.8279289837523652,0.9883040935672515
Wood Barrels,Wood and articles of wood; wood charcoal,48.00000000000001,1.6380143266875569e-06,0.9883040935672515
Wooden Tool Handles,Wood and articles of wood; wood charcoal,795354.9999999999,0.027141726766720446,0.9883040935672515
Wood Carpentry,Wood and articles of wood; wood charcoal,260239.0,0.008880733549225897,0.9883040935672515
Wood Kitchenware,Wood and articles of wood; wood charcoal,42529.0,0.0014513148187436477,0.9883040935672515
Wood Ornaments,Wood and articles of wood; wood charcoal,517429.0,0.01765741906340866,0.9883040935672515
Other Wood Articles,Wood and articles of wood; wood charcoal,659995.0,0.02252252636546154,0.9883040935672515
